"Стандартная";"Приборы спайщика малогабаритные универсальные";"2018-05-07T19:00:00.000Z";"164026";"8110-81";"Нет данных";"Нет";"Действует";"*)";"Опубликована";["МУПС-2"];"Нет";"Завод \"Промсвязь\", Грузия, г.Мцхета";"008110-008019";"Заводской номер";"ГРУЗИЯ, г.Мцхета, Да, Завод \"Промсвязь\"";"386426"
"Стандартная";"Преобразователи мощности измерительные";"2018-05-07T19:00:00.000Z";"164019";"8109-81";"Нет данных";"Нет";"Действует";"*)";"Опубликована";["Ф5076"];"Нет";"ПО \"Точэлектроприбор\", Украина, г.Киев";"008109-008019";"Заводской номер";"УКРАИНА, г.Киев, Да, ПО \"Точэлектроприбор\"";"386419"
"Стандартная";"Фазометры цифровые";"2018-05-07T19:00:00.000Z";"164018";"8108-81";"Нет данных";"Нет";"Действует";"*)";"Опубликована";["Ф5131"];"Нет";"ПО \"Точэлектроприбор\", Украина, г.Киев";"008108-008019";"Заводской номер";"УКРАИНА, г.Киев, Да, ПО \"Точэлектроприбор\"";"386418"
"Стандартная";"Термометры психрометрические ртутные метеорологические";"2018-05-07T19:00:00.000Z";"164017";"8107-81";"Нет данных";"Нет";"Действует";"*)";"Опубликована";["Нет данных"];"Нет";"Завод термометров, Германия";"008107-008019";"Заводской номер";"ГЕРМАНИЯ, , Да, Завод термометров";"386417"
"Стандартная";"Термометры лабораторные пятикомпонентные";"2018-05-07T19:00:00.000Z";"164016";"8106-81";"Нет данных";"Нет";"Действует";"*)";"Опубликована";["Нет данных"];"Нет";"Завод термометров, Германия";"008106-008019";"Заводской номер";"ГЕРМАНИЯ, , Да, Завод термометров";"386416"
"Стандартная";"Термометры лабораторные";"2018-05-07T19:00:00.000Z";"164015";"8105-81";"Нет данных";"Нет";"Действует";"*)";"Опубликована";["Нет данных"];"Нет";"Завод термометров, Германия";"008105-008019";"Заводской номер";"ГЕРМАНИЯ, , Да, Завод термометров";"386415"
"Стандартная";"Термометры ртутные максимальные метеорологические";"2018-05-07T19:00:00.000Z";"164014";"8104-81";"Нет данных";"Нет";"Действует";"*)";"Опубликована";["Нет данных"];"Нет";"Завод термометров, Германия";"008104-008019";"Заводской номер";"ГЕРМАНИЯ, , Да, Завод термометров";"386414"
"Стандартная";"Термометры спиртовые минимальные метеорологические";"2018-05-07T19:00:00.000Z";"164013";"8103-81";"Нет данных";"Нет";"Действует";"*)";"Опубликована";["Нет данных"];"Нет";"Завод термометров, Германия";"008103-008019";"Заводской номер";"ГЕРМАНИЯ, , Да, Завод термометров";"386413"
"Стандартная";"Автомобили-цистерны";"2018-05-07T19:00:00.000Z";"164012";"8102-81";"Нет данных";"Нет";"Действует";"*)";"Опубликована";["АЦ-12"];"Нет";"Ремонтно-механический завод ПО \"Северовостокзолото\", г.Магадан";"008102-008019";"Заводской номер";"РОССИЯ, г.Магадан, Да, Ремонтно-механический завод ПО \"Северовостокзолото\"";"386412"
"Стандартная";"Полуприцепы-цистерны";"2018-05-07T19:00:00.000Z";"164010";"8101-81";"Нет данных";"";"Действует";"*)";"Опубликована";["ППЦ-17"];"Нет";"ОАО \"Свирский завод \"Автоспецоборудование\", г.Свирск;\nРемонтно-механический завод ПО \"Северовостокзолото\", г.Магадан";"008101-008019";"Заводской номер";;"386410"
"Стандартная";"Полуприцепы-цистерны";"2018-05-07T19:00:00.000Z";"164009";"8100-81";"Нет данных";"Нет";"Действует";"*)";"Опубликована";["Р3-АЦПТ-11,5"];"Нет";"Завод \"Молмашстрой\", г.Далматово";"008100-008019";"Заводской номер";"РОССИЯ, г.Далматово, Да, Завод \"Молмашстрой\"";"386409"
"Стандартная";"Системы унифицированные силоизмерительные";"2018-05-07T19:00:00.000Z";"164006";"8099-81";"Нет данных";"Нет";"Действует";"*)";"Опубликована";["1925 ИС"];"Нет";"Механический завод, г.Топки";"008099-008019";"Заводской номер";"РОССИЯ, г.Топки, Да, Механический завод";"386406"
"Стандартная";"Расходомеры лотковые";"2018-05-07T19:00:00.000Z";"164005";"8098-81";"1 год (ГОСТ 8.002-71)";"Нет";"Действует";"*)";"Опубликована";["СБ-121"];"Да";"Завод цементного машиностроения, Украина, г.Киев";"008098-008019";"Заводской номер";"УКРАИНА, г.Киев, Да, Завод цементного машиностроения";"386405"
"Стандартная";"Установки контроля для измерения температуры свеклы";"2018-05-07T19:00:00.000Z";"164004";"8097-81";"Нет данных";"Нет";"Действует";"*)";"Опубликована";["ЦДУ-КТК-15-120М"];"Нет";"Опытный завод аналитических приборов ПО \"Дила\", Грузия, г.Гори";"008097-008019";"Заводской номер";"ГРУЗИЯ, г.Гори, Да, Опытный завод аналитических приборов ПО \"Дила\"";"386404"
"Стандартная";"Измерители тепла";"2018-05-07T19:00:00.000Z";"164003";"8096-81";"2 года (ГОСТ 8.002-71)";"Нет";"Действует";"*)";"Опубликована";["ИРТ-30"];"Да";"Опытный завод \"Эталон\", Украина, г.Киев";"008096-008019";"Заводской номер";"УКРАИНА, г.Киев, Да, Опытный завод \"Эталон\"";"386403"
"Стандартная";"Генераторы сигналов высокочастотные";"2018-05-07T19:00:00.000Z";"164002";"8095-81";"Нет данных";"Нет";"Действует";"*)";"Опубликована";["Г4-151, Г4-152"];"Нет";"П/я В-8201 (Завод им.М.В.Фрунзе), г.Нижний Новгород";"008095-008019";"Заводской номер";"РОССИЯ, г.Нижний Новгород, Да, П/я В-8201 (Завод им.М.В.Фрунзе)";"386402"
"Стандартная";"Генераторы сигналов высокочастотные";"2018-05-07T19:00:00.000Z";"164000";"8094-81";"1 год";"";"Действует";;"Опубликована";["Г4-151"];"Да";"АО \"Нижегородское НПО им.М.В.Фрунзе\", г.Нижний Новгород";"008094-008019";"Срок свидетельства";;"386400"
"Стандартная";"Преобразователи импульсных сигналов";"2018-05-07T19:00:00.000Z";"163997";"8093-81";"Нет данных";"Нет";"Действует";"*)";"Опубликована";["И9-2"];"Нет";"П/я А-7859 (ПО им.60-летия Октября), Литва, г.Вильнюс";"008093-008019";"Заводской номер";"ЛИТВА, г.Вильнюс, Да, П/я А-7859 (ПО им.60-летия Октября)";"386397"
"Стандартная";"Осциллографы специальные";"2018-05-07T19:00:00.000Z";"163996";"8092-81";"Нет данных";"Нет";"Действует";"*)";"Опубликована";["С9-6"];"Нет";"П/я А-7859 (ПО им.60-летия Октября), Литва, г.Вильнюс";"008092-008019";"Заводской номер";"ЛИТВА, г.Вильнюс, Да, П/я А-7859 (ПО им.60-летия Октября)";"386396"
"Стандартная";"Частотомеры электронно-счетный";"2018-05-07T19:00:00.000Z";"163995";"8091-81";"Нет данных";"Нет";"Действует";"*)";"Опубликована";["Ч3-61"];"Нет";"ПО им.С.П.Королева, Украина, г.Киев";"008091-008019";"Заводской номер";"УКРАИНА, г.Киев, Да, ПО им.С.П.Королева";"386395"
"Стандартная";"Дефектоскопы вихретоковые";"2018-05-07T19:00:00.000Z";"163994";"8090-81";"Нет данных";"Нет";"Действует";"*)";"Опубликована";["ВД-31П"];"Нет";"Опытный завод \"Контрольприбор\", г.Москва";"008090-008019";"Заводской номер";"РОССИЯ, г.Москва, Да, Опытный завод \"Контрольприбор\"";"386394"
"Стандартная";"Поляриметры фотоэлектронные";"2018-05-07T19:00:00.000Z";"163991";"8089-81";"1 год (ГОСТ 8.002-71)";"Нет";"Действует";"*)";"Опубликована";["А1-ЕПО"];"Да";"Экспериментальный завод ВНИЭКИПродмаш, г.Москва";"008089-008019";"Заводской номер";"РОССИЯ, г.Москва, Да, Экспериментальный завод ВНИЭКИПродмаш";"386391"
"Стандартная";"Установки для контроля диаметра проволоки";"2018-05-07T19:00:00.000Z";"163990";"8088-81";"Нет данных";"Нет";"Действует";"*)";"Опубликована";["УКДП-1"];"Нет";"ОКБА НПО \"Химавтоматика\", г.Барнаул";"008088-008019";"Заводской номер";"РОССИЯ, г.Барнаул, Да, ОКБА НПО \"Химавтоматика\"";"386390"
"Стандартная";"Инклинометры";"2018-05-07T19:00:00.000Z";"163989";"8087-81";"Нет данных";"Нет";"Действует";"*)";"Опубликована";["МИР-36"];"Нет";"Опытно-эксп. завод скважинной аппаратуры ПГО \"Уралгеология\", г.Екатеринбург";"008087-008019";"Заводской номер";"РОССИЯ, г.Екатеринбург, Да, Опытно-эксп. завод скважинной аппаратуры ПГО \"Уралгеология\"";"386389"
"Стандартная";"Нивелиры";"2018-05-07T19:00:00.000Z";"163988";"8086-81";"Нет данных";"Нет";"Действует";"*)";"Опубликована";["Н-3КП"];"Нет";"Завод маркшейдерских инструментов, Украина, г.Харьков";"008086-008019";"Заводской номер";"УКРАИНА, г.Харьков, Да, Завод маркшейдерских инструментов";"386388"
"Стандартная";"Диоптриметры лабораторные";"2018-05-07T19:00:00.000Z";"163986";"8085-81";"2 года (ГОСТ 8.002-71)";"Нет";"Действует";"*)";"Опубликована";["ДО-3"];"Да";"Загорский оптико-механический завод (ЗОМЗ), г.Сергиев Посад";"008085-008019";"Заводской номер";"РОССИЯ, г.Сергиев Посад, Да, Загорский оптико-механический завод (ЗОМЗ)";"386386"
"Стандартная";"Диоптриметры оптические";"2018-05-07T19:00:00.000Z";"163987";"8085-87";"1 год";"Нет";"Действует";;"Опубликована";["ДО-3"];"Да";"ГУП \"Салаватский оптико-механический завод\", г.Салават";"008085-008013";"Срок свидетельства";"РОССИЯ, г.Салават, Да, ГУП \"Салаватский оптико-механический завод\"";"386387"
"Стандартная";"Установка прецизионная кулонометрическая";"2018-05-07T19:00:00.000Z";"163985";"8084-81";"Нет данных";"Нет";"Действует";"*)";"Опубликована";["ПКУ-101"];"Нет";"Завод измерительных приборов, Беларусь, г.Гомель";"008084-008019";"Заводской номер";"БЕЛАРУСЬ, г.Гомель, Да, Завод измерительных приборов";"386385"
"Стандартная";"Пневматопрессовазометры";"2018-05-07T19:00:00.000Z";"163983";"8083-81";"Нет данных";"Нет";"Действует";"*)";"Опубликована";["ППВ-01"];"Нет";"РНИИ \"Электронстандарт\", г.С.-Петербург";"008083-008019";"Заводской номер";"РОССИЯ, г.С.-Петербург, Да, РНИИ \"Электронстандарт\"";"386383"
"Стандартная";"Пневматопрессовазометры";"2018-05-07T19:00:00.000Z";"163984";"8083-85";"Нет данных";"Нет";"Действует";"*)";"Опубликована";["ППВ-01"];"Нет";"Приборостроительный завод, г.Выборг";"008083-008015";"Заводской номер";"РОССИЯ, г.Выборг, Да, Приборостроительный завод";"386384"
"Стандартная";"Установки комплексные измерительные";"2018-05-07T19:00:00.000Z";"163982";"8082-80";"Нет данных";"Нет";"Действует";"*)";"Опубликована";["К2-43"];"Нет";"Нет данных";"008082-008020";"Заводской номер";", , Да, ";"386382"
"Стандартная";"Установки комплексные измерительные с базовым блоком ББ1/3";"2018-05-07T19:00:00.000Z";"163981";"8081-80";"Нет данных";"Нет";"Действует";"*)";"Опубликована";["К2-42"];"Нет";"П/я В-2150 ( БелВАР), Беларусь, г.Минск";"008081-008020";"Заводской номер";"БЕЛАРУСЬ, г.Минск, Да, П/я В-2150 ( БелВАР)";"386381"
"Стандартная";"Анализаторы метана";"2018-05-07T19:00:00.000Z";"163980";"8080-80";"Нет данных";"Нет";"Действует";"*)";"Опубликована";["Метан\" (АТ1-1, АТ3-1)"];"Нет";"Завод \"Красный металлист\", Украина, г.Конотоп";"008080-008020";"Заводской номер";"УКРАИНА, г.Конотоп, Да, Завод \"Красный металлист\"";"386380"
"Стандартная";"Метан-реле для забойных машин";"2018-05-07T19:00:00.000Z";"163978";"8079-80";"Нет данных";"Нет";"Действует";"*)";"Опубликована";["ТМРК-3"];"Нет";"Завод \"Красный металлист\", Украина, г.Конотоп";"008079-008020";"Заводской номер";"УКРАИНА, г.Конотоп, Да, Завод \"Красный металлист\"";"386378"
"Стандартная";"Установки криоскопические";"2018-05-07T19:00:00.000Z";"163977";"8078-80";"Нет данных";"Нет";"Действует";"*)";"Опубликована";["УКАГ-1"];"Нет";"Нет данных";"008078-008020";"Заводской номер";", , Да, ";"386377"
"Стандартная";"Установки криоскопические";"2018-05-07T19:00:00.000Z";"163976";"8077-80";"Нет данных";"Нет";"Действует";"*)";"Опубликована";["УКА-В"];"Нет";"Нет данных";"008077-008020";"Заводской номер";", , Да, ";"386376"
"Стандартная";"Анализаторы растворенного в воде кислорода";"2018-05-07T19:00:00.000Z";"163975";"8076-80";"Нет данных";"Нет";"Действует";"*)";"Опубликована";["Оксимет-1"];"Нет";"Нет данных";"008076-008020";"Заводской номер";", , Да, ";"386375"
"Стандартная";"Анализаторы жидкости радиоизотопные лабораторные";"2018-05-07T19:00:00.000Z";"163974";"8075-80";"Нет данных";"Нет";"Действует";"*)";"Опубликована";["АНИ-М"];"Нет";"ОКБА НПО \"Химавтоматика\", Армения, г.Ереван";"008075-008020";"Заводской номер";"АРМЕНИЯ, г.Ереван, Да, ОКБА НПО \"Химавтоматика\"";"386374"
"Стандартная";"Радиолокаторы метеорологические";"2018-05-07T19:00:00.000Z";"163973";"8074-80";"Нет данных";"Нет";"Действует";"*)";"Опубликована";["МРЛ-6"];"Нет";"П/я А-7655, г.Нижний Новгород";"008074-008020";"Заводской номер";"РОССИЯ, г.Нижний Новгород, Да, П/я А-7655";"386373"
"Стандартная";"Радиолокаторы метеорологические";"2018-05-07T19:00:00.000Z";"163971";"8073-80";"Нет данных";"Нет";"Действует";"*)";"Опубликована";["МРЛ-5"];"Нет";"Нет данных";"008073-008020";"Заводской номер";", , Да, ";"386371"
"Стандартная";"Радиолокаторы метеорологические";"2018-05-07T19:00:00.000Z";"163972";"8073-90";"Нет данных";"Нет";"Действует";;"Опубликована";["МРЛ-5"];"Нет";"Завод \"Электромаш\", г.Нижний Новгород";"008073-008010";"Срок свидетельства";"РОССИЯ, г.Нижний Новгород, Да, Завод \"Электромаш\"";"386372"
"Стандартная";"Радиолокаторы метеорологические";"2018-05-07T19:00:00.000Z";"163970";"8072-80";"Нет данных";"Нет";"Действует";"*)";"Опубликована";["МРЛ-4"];"Нет";"П/я А-7655, г.Нижний Новгород";"008072-008020";"Заводской номер";"РОССИЯ, г.Нижний Новгород, Да, П/я А-7655";"386370"
"Стандартная";"Комплекты образцовые волноводных нагрузок";"2018-05-07T19:00:00.000Z";"163969";"8071-80";"Нет данных";"Нет";"Действует";"*)";"Опубликована";["Э9-118"];"Нет";"П/я Г-4633 (Завод \"Эталон\"), г.Нижний Новгород";"008071-008020";"Заводской номер";"РОССИЯ, г.Нижний Новгород, Да, П/я Г-4633 (Завод \"Эталон\")";"386369"
"Стандартная";"Комплекты образцовые волноводных нагрузок";"2018-05-07T19:00:00.000Z";"163968";"8070-80";"Нет данных";"Нет";"Действует";"*)";"Опубликована";["Э9-117"];"Нет";"П/я Г-4633 (Завод \"Эталон\"), г.Нижний Новгород";"008070-008020";"Заводской номер";"РОССИЯ, г.Нижний Новгород, Да, П/я Г-4633 (Завод \"Эталон\")";"386368"
"Стандартная";"Комплекты образцовые волноводных нагрузок";"2018-05-07T19:00:00.000Z";"163966";"8069-80";"Нет данных";"Нет";"Действует";"*)";"Опубликована";["Э9-116"];"Нет";"П/я Г-4633 (Завод \"Эталон\"), г.Нижний Новгород";"008069-008020";"Заводской номер";"РОССИЯ, г.Нижний Новгород, Да, П/я Г-4633 (Завод \"Эталон\")";"386366"
"Стандартная";"Комплекты образцовые волноводных нагрузок";"2018-05-07T19:00:00.000Z";"163965";"8068-80";"Нет данных";"Нет";"Действует";"*)";"Опубликована";["Э9-115"];"Нет";"П/я Г-4633 (Завод \"Эталон\"), г.Нижний Новгород";"008068-008020";"Заводской номер";"РОССИЯ, г.Нижний Новгород, Да, П/я Г-4633 (Завод \"Эталон\")";"386365"
"Стандартная";"Комплекты образцовые волноводных нагрузок";"2018-05-07T19:00:00.000Z";"163964";"8067-80";"Нет данных";"Нет";"Действует";"*)";"Опубликована";["Э9-114"];"Нет";"П/я Г-4633 (Завод \"Эталон\"), г.Нижний Новгород";"008067-008020";"Заводской номер";"РОССИЯ, г.Нижний Новгород, Да, П/я Г-4633 (Завод \"Эталон\")";"386364"
"Стандартная";"Комплекты образцовые волноводных нагрузок";"2018-05-07T19:00:00.000Z";"163963";"8066-80";"Нет данных";"Нет";"Действует";"*)";"Опубликована";["Э9-113"];"Нет";"П/я Г-4633 (Завод \"Эталон\"), г.Нижний Новгород";"008066-008020";"Заводской номер";"РОССИЯ, г.Нижний Новгород, Да, П/я Г-4633 (Завод \"Эталон\")";"386363"
"Стандартная";"Комплекты образцовые волноводных нагрузок";"2018-05-07T19:00:00.000Z";"163962";"8065-80";"Нет данных";"Нет";"Действует";"*)";"Опубликована";["Э9-112"];"Нет";"П/я Г-4633 (Завод \"Эталон\"), г.Нижний Новгород";"008065-008020";"Заводской номер";"РОССИЯ, г.Нижний Новгород, Да, П/я Г-4633 (Завод \"Эталон\")";"386362"
"Стандартная";"Комплекты образцовые волноводных нагрузок";"2018-05-07T19:00:00.000Z";"163961";"8064-80";"Нет данных";"Нет";"Действует";"*)";"Опубликована";["Э9-111"];"Нет";"П/я Г-4633 (Завод \"Эталон\"), г.Нижний Новгород";"008064-008020";"Заводской номер";"РОССИЯ, г.Нижний Новгород, Да, П/я Г-4633 (Завод \"Эталон\")";"386361"
"Стандартная";"Часы электронно-механические кварцевые наручные";"2018-05-07T19:00:00.000Z";"163960";"8063-80";"Нет данных";"Нет";"Действует";"*)";"Опубликована";["Слава мех.3056А"];"Нет";"2-й Московский часовой завод, г.Москва";"008063-008020";"Заводской номер";"РОССИЯ, г.Москва, Да, 2-й Московский часовой завод";"386360"
"Стандартная";"Комплекты образцовые волноводных нагрузок";"2018-05-07T19:00:00.000Z";"163959";"8062-80";"Нет данных";"Нет";"Действует";"*)";"Опубликована";["Э9-85"];"Нет";"П/я Г-4633 (Завод \"Эталон\"), г.Нижний Новгород";"008062-008020";"Заводской номер";"РОССИЯ, г.Нижний Новгород, Да, П/я Г-4633 (Завод \"Эталон\")";"386359"
"Стандартная";"Комплекты образцовые волноводных нагрузок";"2018-05-07T19:00:00.000Z";"163958";"8061-80";"Нет данных";"Нет";"Действует";"*)";"Опубликована";["Э9-84"];"Нет";"П/я Г-4633 (Завод \"Эталон\"), г.Нижний Новгород";"008061-008020";"Заводской номер";"РОССИЯ, г.Нижний Новгород, Да, П/я Г-4633 (Завод \"Эталон\")";"386358"
"Стандартная";"Комплекты образцовые волноводных нагрузок";"2018-05-07T19:00:00.000Z";"163957";"8060-80";"Нет данных";"Нет";"Действует";"*)";"Опубликована";["Э9-83"];"Нет";"П/я Г-4633 (Завод \"Эталон\"), г.Нижний Новгород";"008060-008020";"Заводской номер";"РОССИЯ, г.Нижний Новгород, Да, П/я Г-4633 (Завод \"Эталон\")";"386357"
"Стандартная";"Комплекты образцовые волноводных нагрузок";"2018-05-07T19:00:00.000Z";"163955";"8059-80";"Нет данных";"Нет";"Действует";"*)";"Опубликована";["ЭД-82"];"Нет";"П/я Г-4633 (Завод \"Эталон\"), г.Нижний Новгород";"008059-008020";"Заводской номер";"РОССИЯ, г.Нижний Новгород, Да, П/я Г-4633 (Завод \"Эталон\")";"386355"
"Стандартная";"Комплекты образцовые волноводных нагрузок";"2018-05-07T19:00:00.000Z";"163954";"8058-80";"Нет данных";"Нет";"Действует";"*)";"Опубликована";["Э9-81"];"Нет";"П/я Г-4633 (Завод \"Эталон\"), г.Нижний Новгород";"008058-008020";"Заводской номер";"РОССИЯ, г.Нижний Новгород, Да, П/я Г-4633 (Завод \"Эталон\")";"386354"
"Стандартная";"Комплекты образцовые волноводных нагрузок";"2018-05-07T19:00:00.000Z";"163953";"8057-80";"Нет данных";"Нет";"Действует";"*)";"Опубликована";["Э9-80"];"Нет";"П/я Г-4633 (Завод \"Эталон\"), г.Нижний Новгород";"008057-008020";"Заводской номер";"РОССИЯ, г.Нижний Новгород, Да, П/я Г-4633 (Завод \"Эталон\")";"386353"
"Стандартная";"Комплекты образцовые волноводных нагрузок";"2018-05-07T19:00:00.000Z";"163952";"8056-80";"Нет данных";"Нет";"Действует";"*)";"Опубликована";["Э9-79"];"Нет";"П/я Г-4633 (Завод \"Эталон\"), г.Нижний Новгород";"008056-008020";"Заводской номер";"РОССИЯ, г.Нижний Новгород, Да, П/я Г-4633 (Завод \"Эталон\")";"386352"
"Стандартная";"Комплекты образцовые волноводных нагрузок";"2018-05-07T19:00:00.000Z";"163951";"8055-80";"Нет данных";"Нет";"Действует";"*)";"Опубликована";["Э9-78"];"Нет";"П/я Г-4633 (Завод \"Эталон\"), г.Нижний Новгород";"008055-008020";"Заводской номер";"РОССИЯ, г.Нижний Новгород, Да, П/я Г-4633 (Завод \"Эталон\")";"386351"
"Стандартная";"Комплексы измерительно-вычислительные";"2018-05-07T19:00:00.000Z";"163950";"8054-81";"Нет данных";"Нет";"Действует";"*)";"Опубликована";["ИВК-Гамма"];"Нет";"ОАО \"Электроприбор\", г.Чебоксары";"008054-008019";"Заводской номер";"РОССИЯ, г.Чебоксары, Да, ОАО \"Электроприбор\"";"386350"
"Стандартная";"Калибраторы мощности волноводные";"2018-05-07T19:00:00.000Z";"163949";"8053-80";"Нет данных";"Нет";"Действует";"*)";"Опубликована";["М1-11"];"Нет";"Завод \"Эталон\", г.Нижний Новгород";"008053-008020";"Заводской номер";"РОССИЯ, г.Нижний Новгород, Да, Завод \"Эталон\"";"386349"
"Стандартная";"Калибраторы мощности волноводные";"2018-05-07T19:00:00.000Z";"163948";"8052-80";"Нет данных";"Нет";"Действует";"*)";"Опубликована";["М1-10"];"Нет";"П/я Г-4633 (Завод \"Эталон\"), г.Нижний Новгород";"008052-008020";"Заводской номер";"РОССИЯ, г.Нижний Новгород, Да, П/я Г-4633 (Завод \"Эталон\")";"386348"
"Стандартная";"Калибраторы мощности волноводные";"2018-05-07T19:00:00.000Z";"163947";"8051-80";"Нет данных";"Нет";"Действует";"*)";"Опубликована";["М1-9"];"Нет";"Завод \"Эталон\", г.Нижний Новгород";"008051-008020";"Заводской номер";"РОССИЯ, г.Нижний Новгород, Да, Завод \"Эталон\"";"386347"
"Стандартная";"Калибраторы мощности волноводные";"2018-05-07T19:00:00.000Z";"163946";"8050-80";"Нет данных";"Нет";"Действует";"*)";"Опубликована";["М1-8"];"Нет";"Завод \"Эталон\", г.Нижний Новгород";"008050-008020";"Заводской номер";"РОССИЯ, г.Нижний Новгород, Да, Завод \"Эталон\"";"386346"
"Стандартная";"Калибраторы мощности волноводные";"2018-05-07T19:00:00.000Z";"163944";"8049-80";"Нет данных";"Нет";"Действует";"*)";"Опубликована";["М1-7"];"Нет";"Завод \"Эталон\", г.Нижний Новгород";"008049-008020";"Заводской номер";"РОССИЯ, г.Нижний Новгород, Да, Завод \"Эталон\"";"386344"
"Стандартная";"Калибраторы мощности волноводные";"2018-05-07T19:00:00.000Z";"163943";"8048-80";"Нет данных";"Нет";"Действует";"*)";"Опубликована";["М1-6"];"Нет";"Завод \"Эталон\", г.Нижний Новгород";"008048-008020";"Заводской номер";"РОССИЯ, г.Нижний Новгород, Да, Завод \"Эталон\"";"386343"
"Стандартная";"Калибраторы мощности волноводные";"2018-05-07T19:00:00.000Z";"163942";"8047-80";"Нет данных";"Нет";"Действует";"*)";"Опубликована";["М1-5"];"Нет";"П/я Г-4633 (Завод \"Эталон\"), г.Нижний Новгород";"008047-008020";"Заводской номер";"РОССИЯ, г.Нижний Новгород, Да, П/я Г-4633 (Завод \"Эталон\")";"386342"
"Стандартная";"Калибраторы мощности волноводные";"2018-05-07T19:00:00.000Z";"163941";"8046-80";"Нет данных";"Нет";"Действует";"*)";"Опубликована";["М1-4"];"Нет";"П/я Г-4633 (Завод \"Эталон\"), г.Нижний Новгород";"008046-008020";"Заводской номер";"РОССИЯ, г.Нижний Новгород, Да, П/я Г-4633 (Завод \"Эталон\")";"386341"
"Стандартная";"Устройство преобразовательное ударных ускорений";"2018-05-07T19:00:00.000Z";"163940";"8045-80";"Нет данных";"Нет";"Действует";"*)";"Опубликована";["УПУУ"];"Нет";"П/я Р-6765, г.Гатчина";"008045-008020";"Заводской номер";"РОССИЯ, г.Гатчина, Да, П/я Р-6765";"386340"
"Стандартная";"Весы квадрантные для бумаги";"2018-05-07T19:00:00.000Z";"163939";"8044-80";"1 год (ГОСТ 8.002-71)";"Нет";"Действует";"*)";"Опубликована";["КВБ-55"];"Да";"ЦКТБ с ОП, Украина, г.Киев";"008044-008020";"Заводской номер";"УКРАИНА, г.Киев, Да, ЦКТБ с ОП";"386339"
"Стандартная";"Автопоезда-цистерны для перевозки молока";"2018-05-07T19:00:00.000Z";"163937";"8043-80";"2 года (ГОСТ 8.002-71)";"Нет";"Действует";"*)";"Опубликована";["Г6-ОПА-15,5"];"Да";"Нет данных";"008043-008020";"Заводской номер";", , Да, ";"386337"
"Стандартная";"Автопоезда-цистерны для перевозки молока";"2018-05-07T19:00:00.000Z";"163938";"8043-87";"2 года (ГОСТ 8.002-71)";"Нет";"Действует";"*)";"Опубликована";["Г6-ОПА-15,5"];"Да";"Машиностроительный завод \"Мясомолмаш\", г.Вологда";"008043-008013";"Заводской номер";"РОССИЯ, г.Вологда, Да, Машиностроительный завод \"Мясомолмаш\"";"386338"
"Стандартная";"Счетчики турбинные холодной воды";"2018-05-07T19:00:00.000Z";"163936";"8042-80";"1 год";"Нет";"Действует";;"Опубликована";["СТВ"];"Да";"Приборостроительный завод, Азербайджан, г.Гянджа";"008042-008020";"Срок свидетельства";"АЗЕРБАЙДЖАН, г.Гянджа, Да, Приборостроительный завод";"386336"
"Стандартная";"Счетчики холодной воды турбинные";"2018-05-07T19:00:00.000Z";"163935";"8042-05";"6 лет";"Нет";"Действует";;"Опубликована";["СТВ-65, СТВ-80, СТВ-100, СТВ-150"];"Да";"Гянджинское ПО \"Прибор\", Азербайджан, г.Гянджа";"008042-007995";"Срок свидетельства";"АЗЕРБАЙДЖАН, г.Гянджа, Да, Гянджинское ПО \"Прибор\"";"386335"
"Стандартная";"Счетчики крыльчатые холодной воды";"2018-05-07T19:00:00.000Z";"163934";"8041-80";"1 год - для завода г.Гянджа; 2 года - для ЗАО \"ВС ЭКО\", г.Москва";"";"Действует";;"Опубликована";["ВСКМ"];"Да";"ЗАО \"ВС ЭКО\", г.Москва;\nПриборостроительный завод, Азербайджан, г.Гянджа (срок свидетельства: 01.01.2002 г.)";"008041-008020";"Срок свидетельства";;"386334"
"Стандартная";"Комплексы измерительно-вычислительные";"2018-05-07T19:00:00.000Z";"163932";"8040-80";"Нет данных";"Нет";"Действует";"*)";"Опубликована";["Ф36"];"Нет";"Завод \"ЗИП\", г.Краснодар";"008040-008020";"Заводской номер";"РОССИЯ, г.Краснодар, Да, Завод \"ЗИП\"";"386332"
"Стандартная";"Часы наручные механические с механизмом 2.612.1";"2018-05-07T19:00:00.000Z";"163930";"8039-80";"Нет данных";"Нет";"Действует";"*)";"Опубликована";["Полет"];"Нет";"1-й Московский часовой завод, г.Москва";"008039-008020";"Заводской номер";"РОССИЯ, г.Москва, Да, 1-й Московский часовой завод";"386330"
"Стандартная";"Часы электрические вторичные показывающие";"2018-05-07T19:00:00.000Z";"163928";"8038-80";"Нет данных";"Нет";"Действует";"*)";"Опубликована";["ВЧС2-М1ПВ24Р-800-334К"];"Нет";"Нет данных";"008038-008020";"Заводской номер";", , Да, ";"386328"
"Стандартная";"Часы электрические вторичные показывающие стрелочные с минутным отсчетом";"2018-05-07T19:00:00.000Z";"163929";"8038-88";"Нет данных";"Нет";"Действует";"*)";"Опубликована";["ВЧС2-М1ПВ24Р-800-334К, ВЧС1-М2ПВ24Р-800-312К"];"Нет";"Приборостроительный завод, г.Владикавказ";"008038-008012";"Заводской номер";"РОССИЯ, г.Владикавказ, Да, Приборостроительный завод";"386329"
